id_store_locator,latitude,longitude,store_name,retek_code,storeId,shop_opens_days,open_timings,closing_time,pincode,search_word,address,phone_number,store_manager_contact,whatsapp_number,store_image,gender,is_omnienable,hyperlocal_enabled,alteration,is_active,id_brand,distance,is_express_delivery_flag,static_msg,state,brand,timeLineMsg
325,29.9706,76.836502,LP Flagship Kessel Mall,13073,13073,,,,136118,"Kessel Mall, Kurukshetra,136118","Louis Philippe, No. G7 & G8, Ground Floor, Kessel Mall, Sector - 17, Kurukshetra, Haryana - 136118",9729021204,9729021204,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.194925143712302,0,,Haryana,louis-philippe,
8692,28.194855,76.621101,Louis Philippe,17590,17590,,,9466406857.0,123401,,"Shop no.8, Ground floor BMG MALL,REWARI,HARYANA-123401",9466406857,,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,7.58269727690721,0,,Haryana,louis-philippe,
234,30.758801,76.925873,Louis Philippe,13020,13020,,,,134109,"Sector 8, Puchkula,134109",Louis Philippe Ground floor & Basement SCO 388 Sector 8 Panchkula Haryana 134109,9041285688,9041285688,9041285688.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,9.115912083245522,0,,Haryana,louis-philippe,
7437,29.805901,76.407692,Louis Philippe,19919,19919,,,,136027,,"112, Kurukshetra road oppo. Syndicate bank Kaithal
",9306554486,01746-298588,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.904338501246103,0,,Haryana,louis-philippe,
8069,29.136,75.744003,Louis Philippe,19844,19844,,,,125001,,"M/S URBAN RETAIL, SCF-79 URBAN ESTATE-2 DELHI ROAD HISAR HARYANA-125001
",01662358528,7015474038,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,9.913759960367008,0,,Haryana,louis-philippe,
7530,28.888,76.608498,Louis Philippe,19610,19610,,,,124001,,"128, Delhi RoadOpposite Jeewan Eye Hospital, ROHTAK",9996018600,9996018600,9996018600.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,0.0,0,0,1,1,3,9.635707845626635,0,,Haryana,louis-philippe,
7779,28.3906,77.302101,Louis Philippe,13796,13796,,,,121001,,"Louis Philippe, Ground and First Floor,A-23, Nehru Ground , N.I.T. Faridabad, Haryana-121001",7289936629,7289936629,7289936629.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,9.369799899366107,0,,Haryana,louis-philippe,
357,28.469999,77.309998,"LP Flagship Crown Interiorz, Faridabad",13018,13018,,,,121003,"Crown Interiorz Mall, Faridabad,121003","Louis Philippe, Shop # 34 Ground floor,Crown Interiorz Mall,Sector 35,NH 2,Faridabad-121003",0129 4077700,9992906803,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,10.016356492858462,0,,Haryana,louis-philippe,
8625,28.985916,77.020676,Louis Philippe,11179,11179,,,,131001,,"GROUND FLOOR, PLOT NO. 290/20 ATLAS ROAD TEACHER COLONY SONIPAT",8607550381,8607550381,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,9.724030214126705,0,,Haryana,louis-philippe,
1674,28.562307,77.329575,"LP Flagship Sector 38A, Noida",13316,13316,,,,201301,"Gardens Galleria Mall, Noida","Louis Philippe, Unit no SH-122, Gorund Floor, Gardens Galleria Mall, Plot no A-2, Sector 38A, Noida -201301",0120 2446266,8750548779,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,10.813847419887765,0,,Haryana,louis-philippe,
8335,28.567499,77.326202,Louis Philippe,16786,16786,,,,201301,,"Louis Philippe, Shop no-14, Ground Floor, The Great India Place Mall, Plot no-A2, Sector-38A, Noida, Uttar Pradesh-201301.",01204309355,9837390114,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,11.405056113881464,0,,Haryana,louis-philippe,
1211,28.567558,77.321007,LP Flagship Noida,13309,13309,,,,201301,"Mall of India, Noida,201301","Louis Philippe, D221, 1st Floor, Plot no M-03, Mall of India, Sector-18, Noida-201301",0120-6662312,9674340575,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.451949623527032,0,,Haryana,louis-philippe,
207,28.570316,77.321823,"LP Flagship Great India Place, Noida",11066,11066,,,,201301,"Unitech Mall, Noida,201301","Louis Philippe, Shop # 107, First Floor,Unitech Mall,Sector-18, Noida-201301",0120 4232992,9995720759,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.74946995366577,0,,Haryana,louis-philippe,
2349,28.574369,77.353554,"LP-City Centre Mall, Noida",13330,13330,,,,201301,"City Centre Mall, Noida,201301","Louis Philippe, G-15, Logix City center Mall, Plot no BW-58, Sector-32, Near Noida City center Metro, Noida - 201301","8971589275
",9764505151,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,12.316633807478944,0,,Haryana,louis-philippe,
4536,28.574699,77.353798,Louis Philippe,13724,13724,,,,201301,201301,"G-15,Logix city centre mall,plot no BW-58,sectore-32,near Noida city centre metro,Noida-201301
",0120-7112175,9844949842,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,12.356749022225925,0,,Haryana,louis-philippe,
4572,28.529133,77.219376,Louis Philippe,13715,13715,,,,110017,110017,"Louis Philippe, F-01,First Floor Select Citywalk Mall, Plot-A-3, District Centre, Saket. New Delhi, 110017

",011-40588707,01140588707,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.18222103142631,0,,Haryana,louis-philippe,
208,28.528084,77.218239,"LP Flagship Select City Walk, Delhi",11067,11067,,,,110017,Select City Walk Mall,"Louis Philippe, Shop # 5 & 6 Ground Floor,Select City walk,Plot # A43 District Centre,Saket,New Delhi-110017",011 40588707,9944199224,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.213700221113962,0,,Haryana,louis-philippe,
1213,28.568378,77.241646,LP Flagship lajpat Nagar,13315,13315,,,,110024,"Lajpat nagar II,110024","Louis Philippe, Ground Floor, Site no I-1B, Lajpat Nagar Part - II, New Delhi-110024",011 46010372,8100529205,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.53881658573437,0,,Haryana,louis-philippe,
8418,28.5693,77.242996,Louis Philippe,16933,16933,,,,110024,,"Louis Philippe Store Shop No J-25 A&B, Upper Ground Lajpat Nagar-2,New Delhi110024
",8527090081,8527090081,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.539755123618315,0,,Haryana,louis-philippe,
6904,29.69022,76.992317,Louis Philippe,13758,13758,,,,132001,,"Shop no 18-136 Louis philippe Kunjpura Rd, next to suvidha store Karnal
",0184-4038688,0184-4038688,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,9.17067805019125,0,,Haryana,louis-philippe,
6907,28.383368,77.052345,Louis Philippe,13751,13751,,,,122103,,"LOUIS PHILIPPE, SHOP NO. 20, FIRST FLOOR, REACH AIRIA MALL,  SECTOR-68, NEAR BADSHAHPUR, GURGAON
",0124-5072597,9041201420,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,1.1357887069530506,0,,Haryana,louis-philippe,
2345,28.42,77.059998,"LP/LY/LR-Rohini Unity One, New Delhi",13320,13320,,,,110085,"Rohini Unity One,110085","Louis Philippe, G-25, Ground floor, Unity One Rohini, Rohini West, Delhi-110085",011 66373722,9980899841,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,3.16162577652321,0,,Haryana,louis-philippe,
4494,28.443501,77.083,Louis Philippe,13385,13385,,,,122003,122001,"Louis Philippe, ADREE MALL , GROUND FLOOR-UNIT NO-A 13, ARDEE CITY MALL, SECTOR 43, Gurgaon-122003",8527090081,01242806627,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,6.49690983365292,0,,Haryana,louis-philippe,
348,28.455473,77.021904,"LP Mainline Ambience Island Gr Flr, Gurgaon",11081,11081,,,,122001,"Ambience Mall, Gurgaon","Louis Philippe, # 13 Ground Floor,Ambience Island,NH-8,Gurgaon-122001",0124 4665394,9914596195,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,7.421107999710474,0,,Haryana,louis-philippe,
8362,28.480602,77.080292,Louis Philippe,11160,11160,,,,122002,,"Louis Philippe ,Shop no-20A, First Floor Metropolitan Mall,Gurgaon-122002
",7001099578,7001099578,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,10.183079707977974,0,,Haryana,louis-philippe,
7534,28.480909,77.080276,Louis Philippe,19631,19631,,,,122002,,"MGF METROPOLIS MALL, UG-047UG FLOORMG ROAD, GURGAON",9315177610,9315177610,9315177610.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,0.0,0,1,1,1,3,10.215228460889422,0,,Haryana,louis-philippe,
349,28.503599,77.097298,"LP Flagship Ambience Island First Flr, Gurgaon",11083,11083,,,,122001,"Ambience Mall, Gurgaon,122003","Louis Philippe, # 118 First Floor,Ambience Island,NH-8,Gurgoan-122001",0124 4665396,9642635400,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.145664477734552,0,,Haryana,louis-philippe,
4518,28.503599,77.097298,Louis Philippe,11083,11083,,,,122001,122003,"Louis Philippe, # 118 First Floor, Ambience Island, NH-8, Gurgaon-122001",0124 - 4665396,,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.145664477734552,0,,Haryana,louis-philippe,
4733,28.571182,76.976357,Louis Philippe,13781,13781,,,,110075,110078,"Louis Philippe, G4 & G5 Vikas Surya Towers Plot No.07 Sector 12 Dwarka-110075",011-45136094,9582343959,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.132141936502428,0,,Haryana,louis-philippe,
1665,30.699642,76.844711,"LP Flagship Sector 8, Panchkula",13301,13301,,,,134109,"Sector 8, Puchkula",Louis Philippe Ground floor & Basement SCO 388 Sector 8 Panchkula Haryana 134109,0172 5004480,0,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,7.072994182243978,0,,Haryana,louis-philippe,
372,30.733299,76.779404,LP Flagship L & T Mall,13333,13333,,,,160002,"Elante Mall, Chandigarh,160002","Louis Philippe, Shop# 138, Pot No.178 - 178A, Industrial & Business Park, Phase - I, Chandigarh - 160002",0172 6622451,9892847752,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.082402016966228,0,,Haryana,louis-philippe,
296,30.739799,76.7827,Louis Philippe,13223,13223,,,,160017,"Sector 17, Chandigarh,160017","Louis Philippe, SCO No. 45, Ground Floor, Sector 17-E, Chandigarh - 160017",9814537550,9814537550,9814537550.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.349986490603484,0,,Haryana,louis-philippe,
7455,30.739799,76.7827,Louis Philippe,13223,13223,,,,160017,,"Louis Philippe, SCO No. 45, Ground Floor, Sector 17-E, Chandigarh - 160017",9814537550,9814537550,9814537550.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,14.349986490603484,0,,Haryana,louis-philippe,
7851,28.065701,76.101402,Louis Philippe,15351,15351,,,,123001,,"louis philippe near icici bank opp Dc Residence Narnaul
",8506811404,8506811404,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,4.248640252426045,0,,Haryana,louis-philippe,
4690,28.552052,77.058044,Louis Philippe,13719,13719,,,,110077,110077,"Above Dwarka sector 21 metro station, Pacific mall 1st floor Lp store,new delhi 110077
",61408582,7289936629,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.089045478360942,0,,Haryana,louis-philippe,
9013,30.369337,76.799324,BCPL-Jaggi city center-Ambala,318026,318026,,,,134003,,"Shop No. 54D, Jaggi City Centre,Sena Nagar, Model Town Crossing, Ambala,-,-,AMBALA,Haryana-134003",8813905136,8813905136,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,3.858815105068697,0,,Haryana,reebok,
9011,28.88966,76.606194,BCPL-Bulganins Complex-Rohtak,318077,318077,,,,124001,,"Shop No.3, Ground Floor,Plot No. 2/30, Adarsh Nagar,D-Park, Rohtak,-,ROHTAK,Haryana-124001",9050669171,9050669171,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,13.07897390508141,0,,Haryana,reebok,
8995,29.137297,75.743767,BCPL-Urban Estate RBK-Hisar,318024,318024,,,,125001,,"SCF-86, Commercial Urban Estate-2,ESTATE-II, Hisar,-,-,HISAR,Haryana-125001",9896764225,9896764225,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,9.467405418034923,0,,Haryana,reebok,
9046,30.728876,76.845879,AdiSports-DT-Mall-Rbk-Chandigarh,3501089,3501089,,,,160101,,"SHOP NO. 18,GROUND FLOOR DT MALL IT,#,-,-,CHANDIGARH,Chandigarh-160101",8360818956,8360818956,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,10.393794903948802,0,,Haryana,reebok,
9007,30.70005,76.849197,BCPL-SEC 8-Panchkula,317978,317978,,,,134109,,"Shop No. SCO-368,Sector-8, Panchkula,Sector-8, Panchkula,-,PANCHKULA,Haryana-134109",7087262248,7087262248,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,12.79874331336218,0,,Haryana,reebok,
8983,30.739239,76.78437,BCPL-Sec17-Chandigarh,318018,318018,,,,160017,,"Shop No. SCO No. - 04,Ground Floor, Sector-17E,-,-,CHANDIGARH,Chandigarh-160017",9216922202,9216922202,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.39475982351976,0,,Haryana,reebok,
9010,28.190014,76.61129,BCPL-Brass Market RBK-Rewari,318040,318040,,,,123401,,"Shop No.-25, Brass Market, Rewari,Rewari,Rewari,-,REWARI,Haryana-123401",9996985663,9996985663,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,5.326394967619421,0,,Haryana,reebok,
8972,28.402161,77.311798,Adisports-NIT Rbk Outlet-Faridabad,3501085,3501085,,,,121001,,"Ground Floor,A-3,, Nehru Garden,,N.I.T Faridabad,, Faridabad,,-,-,FARIDABAD,Haryana-121001",9911182891,9911182891,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,6.863779252064616,0,,Haryana,reebok,
8992,28.435181,77.268616,BCPL- Crown Interiorz Mall-Faridabad,318032,318032,,,,121003,,"Shop No. G-27,Ground Floor, Crown Interiorz Mall,-,-,FARIDABAD,Haryana-121003",8851266263,8851266263,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,12.213377030729832,0,,Haryana,reebok,
8994,28.383768,77.049911,BCPL-Airia Mall -Gurugram,318185,318185,,,,122103,,"Unit No FF 28,Sector-68, Gurugram,-,-,GURGAON,Haryana-122103",7503578954,7503578954,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,9.572557267825475,0,,Haryana,reebok,
9016,28.740999,76.958298,GD RETAIL-Sec14-Gurgaon,318048,318048,,,,122002,,"BESIDE KRISHNA GARDEN LAWN,,DELHI ROAD, SECTOR-14,,SECTOR-14,,-,GURGAON,Haryana-122002",8384014579,8384014579,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,12.573128376212926,0,,Haryana,reebok,
8954,28.480986,77.078995,BCPL-MGF Mall-Gurgaon,318012,318012,,,,122001,,"Shop No. G5, & G6,MGF Metropolitam Mall,M. G. Road Gurgaon,-,GURGAON,Haryana-122001",9971969695,9971969695,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,11.18211508481535,0,,Haryana,reebok,
9006,28.493208,77.09214,BCPL-Unitech GIP  GF-Noida,318068,318068,,,,201301,,"Shop No. 59,Ground Floor Great India Place,Plot No. A2, Commercial complex,PLOT NO A2 COMMERCIAL COMPLEXT PARK,,NOIDA,Uttar Pradesh-201301",9910710585,9910710585,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,13.04738949875145,0,,Haryana,reebok,
9015,28.503,77.096901,GD RETAIL-AMBIENCE MALL-GURGAON,318019,318019,,,,122015,,"F - 138, FIRST FLOOR, AMBIENCE MALL,Gurgoan,-,-,GURGAON,Haryana-122015",9582378810,9582378810,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.136528361778751,0,,Haryana,reebok,
8990,28.552423,77.053955,BCPL-Pacific Mall Dwarka-Delhi,318065,318065,,,,110077,,"SH/2F/03, PACIFIC MALL,,Sector-21 Dwarka Metro Station of Line-3,Dwarka Metro Station of Line-3,AIRPORT EXPRESS LINE,,NEW DELHI,Delhi-110077",9015448416,9015448416,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,12.363374598268328,0,,Haryana,reebok,
8982,30.70507,76.801796,BCPL-Elante-Chandigarh,318061,318061,,,,160001,,"No. 101A, Elante Mall Plot No. 178-,Industrial Area Phase-1,Industrial Area Phase-1,-,CHANDIGARH,Chandigarh-160001",7986933656,7986933656,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,10.43261691987363,0,,Haryana,reebok,
8991,28.710064,76.928963,BCPL-Rohini Sec 8-Delhi,318074,318074,,,,110085,,"Property No. 187-188,Block & Pocket-D-12,Sector-8, Near Sai Baba Chowk, Rohini,-,DELHI,Delhi-110085",9958305614,9958305614,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,8.54208540104103,0,,Haryana,reebok,
8970,28.691401,76.931396,AdiSports-Bahadurgarh-Rbk-Bhadurgarh,3501082,3501082,,,,124507,,"SHOP NO 07/306, Ground Floor,,Opp SBI Bank,,Delhi-Rohtak Road,,,Jhajjar,BAHADURGARH,Haryana-124507",9873074139,9873074139,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,10.597386290249664,0,,Haryana,reebok,
8989,28.642984,77.006775,BCPL-Pacific Mall RBK-Delhi,318113,318113,,,,110018,,"FF-21,PACIFIC MALL,,Subhash Nagar,KHAYALA,,West Delhi,NEW DELHI,Delhi-110018",8860204337,8860204337,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.997730313089637,0,,Haryana,reebok,
8941,28.537151,77.280479,Pacific Mall Jasola,77303,77303,,,,110044,,"Pacific Mall, Jasola Apollo Metro station CPD -48, sarita vihar, Mathura Road New Delhi - 110044",8630449534,8630449534,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,9.509356364170443,0,,Haryana,reebok,
9014,28.545279,77.264786,BCPL-SARITA VIHAR-DELHI,317993,317993,,,,110025,,"G-73,KALINDI KUNJ,SHAHEEN BAGH,South Delhi,NEW DELHI,Delhi-110025",7011506580,7011506580,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,11.125862422662973,0,,Haryana,reebok,
8943,28.566854,77.320557,BCPL-Mall of india Reebok-Noida,318006,318006,,,,201301,,"Shop No. C-215,First Floor, DLF Mall of India,Sector - 18, Noida, Gautam Buddha Nagar,,-,NOIDA,Uttar Pradesh-201301",9811148814,9811148814,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,11.378673791014888,0,,Haryana,reebok,
8977,28.58231,77.313316,AdiSports-Sec15-Noida,3501088,3501088,,,,201301,,"Ground Floor, BHAGWAN SAHAI PLACE,,Naya Bans,,Naya Bans, Sector-15, UTTAR PRADESH,,Gautam Buddha Nagar,,GAUTAM BUDDHA NAGAR,Uttar Pradesh-201301",9711459747,9711459747,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,13.17281456777082,0,,Haryana,reebok,
8956,28.528999,77.2183,GD Retail-Select City Walk Rbk-Delhi,318039,318039,,,,110017,,"56, FIRST FLOOR,,,SELECT CITY WALK PLOT NO, A-3. DISTRICT,,CENTRE, SAKET,-,DELHI,Delhi-110017",9999977738,9999977738,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,13.262859958704931,0,,Haryana,reebok,
9005,28.567316,77.237442,BCPL-Lajpat Nagar-Delhi,318063,318063,,,,110024,,"Shop No. C-II/48,RIGHT SIDE,,Ground floor, Lajpat Nagar,Lajpat Nagar,-,DELHI,Delhi-110024",9711082167,9711082167,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.702772577833002,0,,Haryana,reebok,
9201,28.567192,77.319992,Simon Carter Mall Of India,53504,53504,,,,201301,,"Shop No. D135,Ground Floor,
Plot No M03, Mall Of India, Sector 18,
Noida 201301",8005816478,,9513342944,https://imagescdn.simoncarter.in/img/app/brand/production/3_SC.png,Mens,0,1,0,1,12,11.421961435208829,0,,Haryana,simon-carter,
8312,28.68819,76.959557,Van Heusen,29645,29645,,,,124507,,"NEAR PC JEWELLERS PLOT NO -2377, OPPOSITE METRO PILLER NO. 840, BAHADURGARH",01276297025,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,17.532863741323297,0,,Haryana,van-heusen,
4593,28.6007,77.029602,VH Vegas Mall,28131,28131,,,,110078,," SHOP NO. F 154 , FIRST FLOOR, VEGAS MALL , PLOT NO. 06, SECTOR-14 ( NORTH ) , DWARKA , NEW DELHI - 110078",011-6140 8843,9582046182,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,24.24998696080987,0,,Haryana,van-heusen,
8581,28.6007,77.029602,VHW Vegas Mall,27256,27256,,,,110078,,"S No.-202, 2nd Floor, Vegas Mall, dwarka, Delhi-110075
",01161364322,8860161614,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,24.24998696080987,0,,Haryana,van-heusen,
7724,28.596331,77.049164,VH Dwarka,29432,29432,,,,110075,,"SHOP NO. NO.G-47 & G-48 , VARDHMAN D.C. PLAZA , PLOTNO.7 , SECTOR-11,DWARKA NEW DELHI - 110075",011-49092472,9595851818,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,26.21914436934618,0,,Haryana,van-heusen,
